Date,Location,Item Name,Item Type,Notes
2022-09-23,Ancient Tunnels,Ral Rune,Rune,
2022-09-23,Lower Kurast,Ral Rune,Rune,
2022-09-23,Lower Kurast,Ort Rune,Rune,
2022-09-23,Ancient Tunnels,Gravepalm,Sharkskin Gloves,
2022-09-23,Lower Kurast,Ort Rune,Rune,
2022-09-24,Lower Kurast,Ral Rune,Rune,
2022-09-24,Lower Kurast,Ort Rune,Rune,
2022-09-24,Ancient Tunnels,Naj's Circlet,Circlet,
2022-09-24,Lower Kurast,Eth Rune,Rune,
2022-09-24,Lower Kurast,Ith Rune,Rune,
2022-09-24,Ancient Tunnels,Steel Shade,Armet,
2022-09-24,Lower Kurast,Nef Rune,Rune,
2022-09-24,Ancient Tunnels,Tal Rune,Rune,
2022-09-24,Ancient Tunnels,Amn Rune,Rune,
2022-09-24,Lower Kurast,Ith Rune,Rune,
2022-09-24,Ancient Tunnels,Io Rune,Rune,
2022-09-24,Lower Kurast,Thul Rune,Rune,
2022-09-24,Lower Kurast,Dol Rune,Rune,
2022-09-24,Ancient Tunnels,Amn Rune,Rune,
2022-09-24,Ancient Tunnels,Ral Rune,Rune,
2022-09-24,Ancient Tunnels,Hel Rune,Rune,
2022-09-24,Ancient Tunnels,Immortal King's Will,Avenger Guard, 
2022-09-24,Ancient Tunnels,Cleglaw's Tooth,Long Sword,
2022-09-24,Ancient Tunnels,The Diggler,Dirk,
2022-09-24,Ancient Tunnels,Io Rune,Rune,
2022-09-24,Ancient Tunnels,Tal Rune,Rune,
2022-09-24,Ancient Tunnels,Milabrega's Orb,Kite Shield,
2022-09-24,Lower Kurast,Dol Rune,Rune,
2022-09-24,Ancient Tunnels,Ort Rune,Rune,
2022-09-24,Lower Kurast,Tir Rune,Rune,
2022-09-24,Ancient Tunnels,Sol Rune,Rune,
2022-09-24,Lower Kurast,Eld Rune,Rune,
2022-09-24,Lower Kurast,Amn Rune,Rune,
2022-09-24,Ancient Tunnels,Griswold's Valor,Corona,
2022-09-24,Ancient Tunnels,Angelic Mantle,Ring Mail,
2022-09-24,Lower Kurast,Nightsmoke,Belt,
2022-09-24,Ancient Tunnels,Tal Rune,Rune,
2022-09-24,Lower Kurast,Tir Rune,Rune,
2022-09-24,Ancient Tunnels,Sigon's Gage,Gauntlets,
2022-09-24,Ancient Tunnels,Tal Rune,Rune,
2022-09-24,Lower Kurast,Amn Rune,Rune,
2022-09-24,Lower Kurast,Amn Rune,Rune,
2022-09-24,Ancient Tunnels,Ort Rune,Rune,
2022-09-24,Ancient Tunnels,Sol Rune,Rune,
2022-09-24,Ancient Tunnels,Death's Touch,War Sword,
2022-09-24,Ancient Tunnels,Griswold's Edge,Broad Sword,
2022-09-24,Ancient Tunnels,Milabrega's Orb,Kite Shield,
2022-09-24,Ancient Tunnels,Cathan's Sigil,Amulet,
2022-09-24,Lower Kurast,Lum Rune,Rune,
2022-09-24,Ancient Tunnels,Tal Rune,Rune,
2022-09-24,Lower Kurast,Thul Rune,Rune,
2022-09-24,Lower Kurast,Hel Rune,Rune,
2022-09-24,Dark Woods,Annihilus,Small Charm,13/14/8
2022-09-24,Ancient Tunnels,Vidala's Fetlock,Light Plated Boots,
2022-09-24,Ancient Tunnels,Cathan's Seal,Ring,
2022-09-24,Lower Kurast,Ith Rune,Rune,
2022-09-24,Lower Kurast,Tal Rune,Rune,
2022-09-24,Lower Kurast,El Rune,Rune,
2022-09-24,Lower Kurast,El Rune,Rune,
2022-09-24,Ancient Tunnels,Ith Rune,Rune,
2022-09-24,Ancient Tunnels,The Oculus,Swirling Crystal,
2022-09-24,Ancient Tunnels,Arctic Horn,Short War Bow,
2022-09-24,Lower Kurast,Ith Rune,Rune,
2022-09-24,Lower Kurast,Ith Rune,Rune,
2022-09-24,Ancient Tunnels,Ironstone,War Hammer,
2022-09-24,Ancient Tunnels,Dol Rune,Rune,
2022-09-24,Lower Kurast,Ral Rune,Rune,
2022-09-24,Lower Kurast,Thul Rune,Rune,
2022-09-24,Lower Kurast,Hel Rune,Rune,
2022-09-24,Lower Kurast,Amn Rune,Rune,
2022-09-24,Lower Kurast,Angelic Wings,Amulet,
2022-09-24,Lower Kurast,Ral Rune,Rune,
2022-09-24,Lower Kurast,Pul Rune,Rune,
2022-09-24,Lower Kurast,Tir Rune,Rune,
2022-09-24,Lower Kurast,Thul Rune,Rune,
2022-09-24,Lower Kurast,Eth Rune,Rune,
2022-09-24,Lower Kurast,Ral Rune,Rune,
2022-09-24,Lower Kurast,Shael Rune,Rune,
2022-09-24,Lower Kurast,Ort Rune,Rune,
2022-09-24,Lower Kurast,Cathan's Seal,Ring,
2022-09-24,Lower Kurast,Amn Rune,Rune,
2022-09-24,Lower Kurast,Eth Rune,Rune,
2022-09-24,Lower Kurast,Ort Rune,Rune,
2022-09-24,Lower Kurast,Nef Rune,Rune,
2022-09-24,Lower Kurast,Shael Rune,Rune,
2022-09-24,Lower Kurast,Ith Rune,Rune,
2022-09-24,Lower Kurast,Ort Rune,Rune,
2022-09-25,Ancient Tunnels,Laying of Hands,Bramble Mitts,
2022-09-25,Ancient Tunnels,Isenhart's Case,Breast Plate,
2022-09-25,Lower Kurast,Lum Rune,Rune,
2022-09-25,Ancient Tunnels,Tal Rune,Rune,
2022-09-25,Ancient Tunnels,Eth Rune,Rune,
2022-09-25,Lower Kurast,Ral Rune,Rune,
2022-09-25,Ancient Tunnels,Chromatic Ire,Cedar Staff,
2022-09-25,Ancient Tunnels,Ko Rune,Rune,
2022-09-25,Ancient Tunnels,Chance Guards,Chain Gloves,
2022-09-25,Ancient Tunnels,Natalya's Shadow,Loricated Mail,
2022-09-25,Ancient Tunnels,Tir Rune,Rune,
2022-09-25,Ancient Tunnels,Amn Rune,Rune,
2022-09-25,Ancient Tunnels,Ort Rune,Rune,
2022-09-25,Ancient Tunnels,Tal Rune,Rune,
2022-09-25,Ancient Tunnels,Amn Rune,Rune,
2022-09-25,Ancient Tunnels,Sigon's Guard,Tower Shield,
2022-09-25,Ancient Tunnels,Trang-Oul's Claws,Heavy Bracers,
2022-09-25,Ancient Tunnels,Haemosu's Adamant,Cuirass,
2022-09-25,Ancient Tunnels,Hwanin's Refuge,Tigulated Mail,
2022-09-25,Ancient Tunnels,Amn Rune,Rune,
2022-09-25,Ancient Tunnels,Naj's Circlet,Circlet,
2022-09-25,Ancient Tunnels,Angelic Halo,Ring,
2022-09-25,Ancient Tunnels,Soulflay,Claymore,
2022-09-25,Lower Kurast,Cathan's Seal,Ring,
2022-09-25,Ancient Tunnels,Cathan's Seal,Ring,
2022-09-25,Ancient Tunnels,Isenhart's Parry,Gothic Shield,
2022-09-25,Ancient Tunnels,Ko Rune,Rune,
2022-09-25,Tower Cellar Level 5,Tir Rune,Rune,
2022-09-25,Tower Cellar Level 5,Io Rune,Rune,
2022-09-25,Tower Cellar Level 5,Eth Rune,Rune,
2022-09-25,Lower Kurast,Nef Rune,Rune,
2022-09-25,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-25,Tower Cellar Level 5,Ort Rune,Rune,
2022-09-25,Lower Kurast,Ort Rune,Rune,
2022-09-25,Tower Cellar Level 5,Hel Rune,Rune,
2022-09-25,Tower Cellar Level 5,Shael Rune,Rune,
2022-09-25,Tower Cellar Level 5,Tal Rune,Rune,
2022-09-25,Tower Cellar Level 5,Sol Rune,Rune,
2022-09-25,Tower Cellar Level 5,Shael Rune,Rune,
2022-09-25,Tower Cellar Level 5,Key of Terror,Key,
2022-09-25,Lower Kurast,Tir Rune,Rune,
2022-09-25,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-25,Tower Cellar Level 5,Isenhart's Case,Breast Plate,
2022-09-25,Tower Cellar Level 5,Isenhart's Parry,Gothic Shield,
2022-09-25,Lower Kurast,Ith Rune,Rune,
2022-09-25,Tower Cellar Level 5,Ort Rune,Rune,
2022-09-25,Tower Cellar Level 5,Key of Terror,Key,
2022-09-25,Tower Cellar Level 5,Eld Rune,Key,
2022-09-25,Tower Cellar Level 5,Ort Rune,Rune,
2022-09-25,Tower Cellar Level 5,Bonesnap,Maul,
2022-09-25,Tower Cellar Level 5,Spineripper,Poignard,
2022-09-25,Dark Woods,Annihilus,Small Charm,13/16/7
2022-09-25,Tower Cellar Level 5,Tal Rune,Rune,
2022-09-25,Tower Cellar Level 5,Sol Rune,Rune,
2022-09-25,Tower Cellar Level 5,Key of Terror,Key,
2022-09-25,Tower Cellar Level 5,Eth Rune,Rune,
2022-09-25,Tower Cellar Level 5,Ith Rune,Rune,
2022-09-25,Lower Kurast,Shael Rune,Rune,
2022-09-25,Ancient Tunnels,Amn Rune,Rune,
2022-09-25,Ancient Tunnels,Ith Rune,Rune,
2022-09-25,Ancient Tunnels,Tal Rune,Rune,
2022-09-25,Ancient Tunnels,Crow Caw,Tigulated Mail,
2022-09-25,Ancient Tunnels,Berserker's Hauberk,Splint Mail,
2022-09-26,Lower Kurast,Ko Rune,Rune,
2022-09-26,Lower Kurast,Ral Rune,Rune,
2022-09-26,Ancient Tunnels,Amn Rune,Rune,
2022-09-26,Ancient Tunnels,Eth Rune,Rune,
2022-09-26,Ancient Tunnels,Tal Rune,Rune,
2022-09-26,Lower Kurast,Nef Rune,Rune,
2022-09-26,Lower Kurast,Amn Rune,Rune,
2022-09-26,Lower Kurast,Hellcast,Heavy Crossbow,
2022-09-26,Ancient Tunnels,Amn Rune,Rune,
2022-09-26,Ancient Tunnels,Nef Rune,Rune,
2022-09-26,Ancient Tunnels,Amn Rune,Rune,
2022-09-27,Ancient Tunnels,Raven Claw,Long Bow,
2022-09-26,Ancient Tunnels,Tal Rune,Rune,
2022-09-26,Ancient Tunnels,Eth Rune,Rune,
2022-09-26,Ancient Tunnels,Tir Rune,Rune,
2022-09-26,Ancient Tunnels,Ral Rune,Rune,
2022-09-27,Lower Kurast,Amn Rune,Rune,
2022-09-27,Lower Kurast,Ort Rune,Rune,
2022-09-27,Ancient Tunnels,Black Hades,Chaos Armor,
2022-09-27,Ancient Tunnels,The Chieftain,Battle Axe,
2022-09-27,Ancient Tunnels,Shael Rune,Rune,
2022-09-27,Ancient Tunnels,Amn Rune,Rune,
2022-09-27,Ancient Tunnels,Sol Rune,Rune,
2022-09-28,Ancient Tunnels,Amn Rune,Rune,
2022-09-28,Ancient Tunnels,Shael Rune,Rune,
2022-09-28,Ancient Tunnels,Gravepalm,Sharkskin Gloves,
2022-09-28,Ancient Tunnels,Bloodrise,Morning Star,
2022-09-28,Ancient Tunnels,Aldur's Deception,Shadow Plate,
2022-09-28,Ancient Tunnels,Iratha's Cord,Heavy Belt,
2022-09-28,Ancient Tunnels,Thul Rune,Rune,
2022-09-28,Ancient Tunnels,Tal Rune,Rune,
2022-09-28,Ancient Tunnels,Nef Rune,Rune,
2022-09-28,Arcane Sanctuary,Shael Rune,Rune,
2022-09-28,Ancient Tunnels,Cathan's Seal,Ring,
2022-09-28,Arcane Sanctuary,Infernal Torch,Grim Wand,
2022-09-28,Ancient Tunnels,Tal Rune,Rune,
2022-09-28,Ancient Tunnels,Coldkill,Hatchet,
2022-09-28,Lower Kurast,Ko Rune,Rune,
2022-09-28,Arcane Sanctuary,Key of Hate,Key,
2022-09-28,Arcane Sanctuary,Guillaume's Face,Winged Helm,
2022-09-28,Ancient Tunnels,Wizendraw,Long Battle Bow,
2022-09-28,Ancient Tunnels,Eth Rune,Rune,
2022-09-28,Ancient Tunnels,Angelic Halo,Ring,
2022-09-28,Ancient Tunnels,Cathan's Seal,Ring,
2022-09-28,Ancient Tunnels,Eth Rune,Rune,
2022-09-28,Lower Kurast,Io Rune,Rune,
2022-09-29,Arcane Sanctuary,Sol Rune,Rune,
2022-09-29,Arcane Sanctuary,Key of Hate,Key,
2022-09-29,Ancient Tunnels,The Ward,Gothic Shield,
2022-09-29,Ancient Tunnels,Cleglaw's Tooth,Long Sword,
2022-09-29,Ancient Tunnels,Isenhart's Horns,Full Helm,
2022-09-29,Arcane Sanctuary,Manald Heal,Ring,
2022-09-29,Ancient Tunnels,Arioc's Needle,Hyperion Spear,
2022-09-29,Ancient Tunnels,Dol Rune,Rune,
2022-09-29,Ancient Tunnels,Ko Rune,Rune,
2022-09-29,Lower Kurast,Shael Rune,Rune,
2022-09-29,Ancient Tunnels,Civerb's Ward,Large Shield,
2022-09-29,Dark Woods,Crescent Moon,Amulet,
2022-09-29,Dark Woods,Annihilus,Small Charm,17/17/6
2022-09-29,Ancient Tunnels,Tir Rune,Rune,
2022-09-29,Ancient Tunnels,Ort Rune,Rune,
2022-09-29,Ancient Tunnels,Sol Rune,Rune,
2022-09-29,Ancient Tunnels,Ral Rune,Rune,
2022-09-29,Arcane Sanctuary,Hwanin's Justice,Bill,
2022-09-29,Arcane Sanctuary,Sol Rune,Bill,
2022-09-29,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-29,Tower Cellar Level 5,Nef Rune,Rune,
2022-09-29,Lower Kurast,Arcanna's Head,Skull Cap,
2022-09-29,Tower Cellar Level 5,Tal Rune,Rune,
2022-09-29,Tower Cellar Level 5,Ort Rune,Rune,
2022-09-29,Tower Cellar Level 5,Tir Rune,Rune,
2022-09-29,Tower Cellar Level 5,Tal Rune,Rune,
2022-09-29,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-29,Tower Cellar Level 5,Tir Rune,Rune,
2022-09-29,Tower Cellar Level 5,Pierre Tombale Couant,Partizan,
2022-09-29,Ancient Tunnels,The Face of Horror,Mask,
2022-09-29,Ancient Tunnels,Shael Rune,Rune,
2022-09-29,Ancient Tunnels,Ral Rune,Rune,
2022-09-29,Arcane Sanctuary,Key of Hate,Key,
2022-09-29,Tower Cellar Level 5,Thul Rune,Rune,
2022-09-29,Tower Cellar Level 5,Immortal King's Stone Crusher,Ogre Maul,
2022-09-29,Tower Cellar Level 5,Key of Terror,Key,
2022-09-29,Tower Cellar Level 5,Angelic Mantle,Ring Mail,
2022-09-29,Ancient Tunnels,Tal Rune,Rune,
2022-09-29,Ancient Tunnels,Guillaume's Face,Winged Helm,
2022-09-30,Tower Cellar Level 5,Ith Rune,Rune,
2022-09-30,Tower Cellar Level 5,Witchwild String,Short Siege Bow,
2022-09-30,Ancient Tunnels,Lance of Yaggai,Spetum,
2022-09-30,Lower Kurast,Io Rune,Rune,
2022-09-30,Tower Cellar Level 5,Ort Rune,Rune,
2022-09-30,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-30,Tower Cellar Level 5,Eth Rune,Rune,
2022-09-30,Arcane Sanctuary,Key of Hate,Key,
2022-09-30,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-30,Tower Cellar Level 5,Thul Rune,Rune,
2022-09-30,Ancient Tunnels,Steelclash,Kite Shield,
2022-09-30,Tower Cellar Level 5,Tal Rune,Rune,
2022-09-30,Tower Cellar Level 5,Key of Terror,Key,
2022-09-30,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-30,Tower Cellar Level 5,Key of Terror,Key,
2022-09-30,Tower Cellar Level 5,Key of Terror,Key,
2022-09-30,Ancient Tunnels,Amn Rune,Rune,
2022-09-30,Tower Cellar Level 5,Ort Rune,Rune,
2022-09-30,Ancient Tunnels,Tir Rune,Rune,
2022-09-30,Ancient Tunnels,The Chieftain,Battle Axe,
2022-09-30,Tower Cellar Level 5,Eth Rune,Rune,
2022-09-30,Tower Cellar Level 5,Tir Rune,Rune,
2022-09-30,Tower Cellar Level 5,Tal Rune,Rune,
2022-09-30,Tower Cellar Level 5,Rite of Passage,Demonhide Boots,
2022-09-30,Tower Cellar Level 5,Eth Rune,Rune,
2022-09-30,Tower Cellar Level 5,Key of Terror,Key,
2022-09-30,Tower Cellar Level 5,Sol Rune,Rune,
2022-09-30,Ancient Tunnels,Nagelring,Ring,
2022-09-30,Tower Cellar Level 5,Tal Rune,Rune,
2022-09-30,Tower Cellar Level 5,El Rune,Rune,
2022-09-30,Ancient Tunnels,Thul Rune,Rune,
2022-09-30,Arcane Sanctuary,Blacktongue,Bastard Sword,
2022-09-30,Tower Cellar Level 5,Dol Rune,Rune,
2022-09-30,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-30,Ancient Tunnels,Angelic Wings,Amulet,
2022-09-30,Ancient Tunnels,Guillaume's Face,Winged Helm,
2022-09-30,Ancient Tunnels,Ort Rune,Rune,
2022-09-30,Tower Cellar Level 5,Eth Rune,Rune,
2022-09-30,Ancient Tunnels,Thul Rune,Rune,
2022-09-30,Ancient Tunnels,Tal Rune,Rune,
2022-09-30,Tower Cellar Level 5,Um Rune,Rune,
2022-09-30,Tower Cellar Level 5,Ort Rune,Rune,
2022-09-30,Tower Cellar Level 5,Eth Rune,Rune,
2022-09-30,Arcane Sanctuary,Key of Hate,Key,
2022-09-30,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-30,Ancient Tunnels,Cleglaw's Pincers,Chain Gloves,
2022-09-30,Tower Cellar Level 5,Thul Rune,Rune,
2022-09-30,Tower Cellar Level 5,Sol Rune,Rune,
2022-09-30,Ancient Tunnels,Angelic Halo,Ring,
2022-09-30,Ancient Tunnels,El Rune,Rune,
2022-09-30,Tower Cellar Level 5,Hel Rune,Rune,
2022-09-30,Ancient Tunnels,Ort Rune,Rune,
2022-09-30,Ancient Tunnels,Radament's Sphere,Ancient Shield,
2022-09-30,Ancient Tunnels,Tal Rune,Rune,
2022-09-30,Lower Kurast,Magnus' Skin,Sharkskin Gloves,
2022-09-30,Arcane Sanctuary,Key of Hate,Key,
2022-09-30,Tower Cellar Level 5,Ort Rune,Rune,
2022-09-30,Lower Kurast,Shael Rune,Rune,
2022-09-30,Lower Kurast,Eth Rune,Rune,
2022-09-30,Tower Cellar Level 5,Tal Rune,Rune,
2022-09-30,Tower Cellar Level 5,Sol Rune,Rune,
2022-09-30,Ancient Tunnels,Tir Rune,Rune,
2022-09-30,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-30,Tower Cellar Level 5,Sol Rune,Rune,
2022-09-30,Ancient Tunnels,Ith Rune,Rune,
2022-09-30,Lower Kurast,Amn Rune,Rune,
2022-09-30,Tower Cellar Level 3,Ral Rune,Rune,
2022-09-30,Tower Cellar Level 5,Ral Rune,Rune,
2022-09-30,Tower Cellar Level 5,Sol Rune,Rune,
2022-09-30,Tower Cellar Level 5,Berserker's Hatchet,Double Axe,
2022-09-30,Lower Kurast,Tal Rune,Rune,
2022-09-30,Tower Cellar Level 5,El Rune,Rune,
2022-09-30,Tower Cellar Level 5,Tal Rune,Rune,
2022-09-30,Ancient Tunnels,Angelic Wings,Amulet,
2022-09-30,Ancient Tunnels,Nagelring,Ring,
2022-09-30,Lower Kurast,Tal Rune,Rune,
2022-09-30,Tower Cellar Level 5,Amn Rune,Rune,
2022-09-30,Tower Cellar Level 5,Nef Rune,Rune,
2022-09-30,Tower Cellar Level 5,Key of Terror,Key,
2022-09-30,Ancient Tunnels,Cleglaw's Tooth,Long Sword,
2022-09-30,Ancient Tunnels,Cleglaw's Claw,Small Shield,
2022-09-30,Tower Cellar Level 5,El Rune,Rune,
2022-10-01,Tower Cellar Level 5,Tir Rune,Rune,
2022-10-01,Ancient Tunnels,Tal Rune,Rune,
2022-10-01,Arcane Sanctuary,Tal Rune,Rune,
2022-10-01,Tower Cellar Level 5,Shael Rune,Rune,
2022-10-01,Ancient Tunnels,Sigon's Gage,Gauntlets,
2022-10-01,Tower Cellar Level 5,Eth Rune,Rune,
2022-10-01,Tower Cellar Level 5,Nef Rune,Rune,
2022-10-01,Ancient Tunnels,Magnus' Skin,Sharkskin Gloves,
2022-10-01,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-01,Ancient Tunnels,Arreat's Face,Slayer Guard,
2022-10-01,Arcane Sanctuary,Key of Hate,Key,
2022-10-01,Arcane Sanctuary,Milabrega's Orb,Kite Shield,
2022-10-01,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-01,Tower Cellar Level 5,Lum Rune,Rune,
2022-10-01,Tower Cellar Level 3,Tal Rune,Rune,
2022-10-01,Tower Cellar Level 5,Venom Ward,Breast Plate,
2022-10-01,Tower Cellar Level 5,Nef Rune,Rune,
2022-10-01,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-01,Ancient Tunnels,Ist Rune,Rune,
2022-10-01,Ancient Tunnels,The Diggler,Dirk,
2022-10-01,Tower Cellar Level 5,Ko Rune,Rune,
2022-10-01,Tower Cellar Level 5,Brainhew,Great Axe,
2022-10-01,Ancient Tunnels,Greyform,Quilted Armor,
2022-10-01,Tower Cellar Level 5,Silks of the Victor,Ancient Armor,
2022-10-01,Tower Cellar Level 5,Amn Rune,Rune,
2022-10-01,Arcane Sanctuary,Angelic Wings,Amulet,
2022-10-01,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-01,Tower Cellar Level 5,Tir Rune,Rune,
2022-10-01,Tower Cellar Level 5,Nef Rune,Rune,
2022-10-01,Lower Kurast,Lightsabre,Phase Blade,
2022-10-01,Lower Kurast,Eth Rune,Rune,
2022-10-01,Arcane Sanctuary,Key of Hate,Key,
2022-10-01,Tower Cellar Level 5,Ort Rune,Rune,
2022-10-01,Tower Cellar Level 5,El Rune,Rune,
2022-10-01,Tower Cellar Level 5,Thul Rune,Rune,
2022-10-01,Ancient Tunnels,Isenhart's Horns,Full Helm,
2022-10-01,Lower Kurast,Amn Rune,Rune,
2022-10-01,Arcane Sanctuary,Key of Hate,Key,
2022-10-01,Ancient Tunnels,Eld Rune,Rune,
2022-10-01,Lower Kurast,Fal Rune,Rune,
2022-10-01,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-01,Ancient Tunnels,Sigon's Wrap,Plated Belt,
2022-10-01,Arcane Sanctuary,Civerb's Ward,Large Shield,
2022-10-01,Arcane Sanctuary,Ort Rune,Rune,
2022-10-01,Tower Cellar Level 5,Hel Rune,Rune,
2022-10-01,Tower Cellar Level 5,Shael Rune,Rune,
2022-10-01,Ancient Tunnels,Io Rune,Rune,
2022-10-01,Ancient Tunnels,Tal Rune,Rune,
2022-10-01,Tower Cellar Level 5,Rockfleece,Field Plate,
2022-10-01,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-01,Tower Cellar Level 5,Ral Rune,Rune,
2022-10-01,Lower Kurast,Lum Rune,Rune,
2022-10-01,Tower Cellar Level 5,Ith Rune,Rune,
2022-10-01,Ancient Tunnels,Ral Rune,Rune,
2022-10-01,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-01,Tower Cellar Level 5,Sol Rune,Rune,
2022-10-01,Ancient Tunnels,Io Rune,Rune,
2022-10-01,Ancient Tunnels,Ort Rune,Rune,
2022-10-01,Tower Cellar Level 5,El Rune,Rune,
2022-10-01,Tower Cellar Level 5,Sol Rune,Rune,
2022-10-01,Tower Cellar Level 5,Sol Rune,Rune,
2022-10-01,Lower Kurast,Ith Rune,Rune,
2022-10-01,Tower Cellar Level 5,Thul Rune,Rune,
2022-10-01,Ancient Tunnels,Ral Rune,Rune,
2022-10-01,Ancient Tunnels,El Rune,Rune,
2022-10-01,Arcane Sanctuary,Key of Hate,Key,
2022-10-01,Tower Cellar Level 5,Amn Rune,Rune,
2022-10-01,Tower Cellar Level 5,Sol Rune,Rune,
2022-10-01,Tower Cellar Level 5,Cleglaw's Tooth,Long Sword,
2022-10-02,Tower Cellar Level 5,Ral Rune,Rune,
2022-10-02,Ancient Tunnels,Tal Rune,Rune,
2022-10-02,Ancient Tunnels,Sol Rune,Rune,
2022-10-02,Arcane Sanctuary,Chance Guards,Chain Gloves,
2022-10-02,Tower Cellar Level 5,Ral Rune,Rune,
2022-10-02,Tower Cellar Level 5,Sol Rune,Rune,
2022-10-02,Lower Kurast,Ort Rune,Rune,
2022-10-02,Tower Cellar Level 5,Thul Rune,Rune,
2022-10-02,Ancient Tunnels,Ort Rune,Rune,
2022-10-02,Ancient Tunnels,Eth Rune,Rune,
2022-10-02,Lower Kurast,Dol Rune,Rune,
2022-10-02,Lower Kurast,Ort Rune,Rune,
2022-10-02,Tower Cellar Level 5,Nef Rune,Rune,
2022-10-02,Ancient Tunnels,Visceratuant,Defender,
2022-10-02,Tower Cellar Level 5,Thul Rune,Rune,
2022-10-02,Lower Kurast,Ort Rune,Rune,
2022-10-02,Lower Kurast,Eth Rune,Rune,
2022-10-02,Lower Kurast,Shael Rune,Rune,
2022-10-02,Lower Kurast,Tal Rune,Rune,
2022-10-02,Arcane Sanctuary,Key of Hate,Key,
2022-10-02,Tower Cellar Level 5,Ort Rune,Rune,
2022-10-02,Arcane Sanctuary,Isenhart's Parry,Gothic Shield,
2022-10-02,Arcane Sanctuary,Ironstone,War Hammer,
2022-10-02,Tower Cellar Level 5,Tir Rune,Rune,
2022-10-02,Ancient Tunnels,Um Rune,Rune,
2022-10-02,Tower Cellar Level 5,Ral Rune,Rune,
2022-10-02,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-02,Tower Cellar Level 5,Hel Rune,Rune,
2022-10-02,Tower Cellar Level 5,Fal Rune,Rune,
2022-10-02,Tower Cellar Level 5,Ith Rune,Rune,
2022-10-02,Lower Kurast,Tal Rune,Rune,
2022-10-02,Lower Kurast,Eth Rune,Rune,
2022-10-02,Tower Cellar Level 5,Shael Rune,Rune,
2022-10-02,Tower Cellar Level 5,Ith Rune,Rune,
2022-10-02,Lower Kurast,Ith Rune,Rune,
2022-10-02,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-02,Ancient Tunnels,Dol Rune,Rune,
2022-10-02,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-02,Tower Cellar Level 5,Dol Rune,Rune,
2022-10-02,Tower Cellar Level 5,Thul Rune,Rune,
2022-10-02,Lower Kurast,Sol Rune,Rune,
2022-10-02,Tower Cellar Level 5,Eth Rune,Rune,
2022-10-02,Tower Cellar Level 5,Ohm Rune,Rune,
2022-10-02,Lower Kurast,Eth Rune,Rune,
2022-10-03,Mausoleum,Shael Rune,Rune,
2022-10-03,Mausoleum,Tal Rune,Rune,
2022-10-03,Lower Kurast,Tal Rune,Rune,
2022-10-03,Tower Cellar Level 5,Ral Rune,Rune,
2022-10-03,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-03,Tower Cellar Level 5,Ith Rune,Rune,
2022-10-03,Tower Cellar Level 5,Sol Rune,Rune,
2022-10-03,Lower Kurast,Soulflay,Claymore,
2022-10-03,Tower Cellar Level 5,Thul Rune,Rune,
2022-10-03,Tower Cellar Level 5,Lum Rune,Rune,
2022-10-03,Lower Kurast,Ith Rune,Rune,
2022-10-03,Lower Kurast,Sol Rune,Rune,
2022-10-03,Tower Cellar Level 5,Hel Rune,Rune,
2022-10-03,Ancient Tunnels,Dol Rune,Rune,
2022-10-03,Tower Cellar Level 5,Tir Rune,Rune,
2022-10-03,Tower Cellar Level 5,Ort Rune,Rune,
2022-10-03,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-03,Lower Kurast,Ort Rune,Rune,
2022-10-03,Tower Cellar Level 5,Tir Rune,Rune,
2022-10-03,Ancient Tunnels,Ith Rune,Rune,
2022-10-03,Ancient Tunnels,Shael Rune,Rune,
2022-10-03,Ancient Tunnels,Humongous,Giant Axe,
2022-10-03,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-03,Tower Cellar Level 5,Rusthandle,Grand Scepter,
2022-10-03,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-03,Tower Cellar Level 5,Ort Rune,Rune,
2022-10-03,Tower Cellar Level 5,Tal Rune,Rune,
2022-10-03,Tower Cellar Level 5,Ort Rune,Rune,
2022-10-03,Ancient Tunnels,Sol Rune,Rune,
2022-10-03,Tower Cellar Level 5,Eld Rune,Rune,
2022-10-03,Tower Cellar Level 5,Ort Rune,Rune,
2022-10-03,Tower Cellar Level 5,Shael Rune,Rune,
